GTIN 12,GTIN 13,MPN,MODEL,ASIN,TITLE,CATEGORY,MANUFACTURER,BRAND,CONTRIBUTORS,INGREDIENTS,NUTRITION FACTS,COLOR,FORMAT,SIZE,LENGTH,WIDTH,HEIGHT,WEIGHT,DESCRIPTION,FEATURES,IMAGE 1,IMAGE 2,IMAGE 3,IMAGE 4,IMAGE 5,STORE NAME 1,STORE COUNTRY 1,STORE CURRENCY 1,STORE CURRENCY SYMBOL 1,STORE PRICE 1,STORE LINK 1,STORE NAME 2,STORE COUNTRY 2,STORE CURRENCY 2,STORE CURRENCY SYMBOL 2,STORE PRICE 2,STORE LINK 2,STORE NAME 3,STORE COUNTRY 3,STORE CURRENCY 3,STORE CURRENCY SYMBOL 3,STORE PRICE 3,STORE LINK 3,STORE NAME 4,STORE COUNTRY 4,STORE CURRENCY 4,STORE CURRENCY SYMBOL 4,STORE PRICE 4,STORE LINK 4,STORE NAME 5,STORE COUNTRY 5,STORE CURRENCY 5,STORE CURRENCY SYMBOL 5,STORE PRICE 5,STORE LINK 5
089125180231,0089125180231,2019982,,,"Ancient Harvest Organic Tri-Color Grains, 23 OZ","Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereal > Quinoa","Ancient Harvest","Ancient Harvest",,"Organic Whole Grain White Quinoa, Organic Whole Grain Red Quinoa, Organic Whole Grain Black Quinoa","Calcium, Ca 42 MG, Iron, Fe 3.75 MG, Sodium, Na 0 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 12.5 G, Total lipid (fat) 6.25 G, Carbohydrate, by difference 68.75 G, Energy 375 KCAL, Sugars, total including NLEA 6.25 G, Fiber, total dietary 6.2 G, Fatty acids, total trans 0 G",,,,,,,,"Ancient Harvests Organic Tri-color Grains, Harmony Quinoa - The Answer To Your Search For An Honest Grain Foundation To Any Dish. Whether You're Looking To Enjoy Them For Breakfast, As A Delicious Side Or Within A Main Course, Your Family Will Request These Incredible Ancient Grains Again And Again. The Only Ingredients Here Are The Organic Whole Grain White, Red And Black Quinoa That You Love. Each 23 Oz. Bag Of Quinoa Is Verified By The Non-gmo Project And Entirely Gluten-free While Being Loaded With 6g Of Protein And 3g Of Dietary Fiber Per Serving. Our Pasta Is Star-k Kosher Certified And Usda Organic, So You Can Be Sure That What You Get Is The Real Deal. As Weve Grown, Ancient Grains Like Quinoa And Pulses Remain The Foundation Of Everything We Create.",,https://images.barcodelookup.com/4738/47387969-1.jpg,,,,,zulily,US,USD,$,10.29,https://www.zulily.com/p/-83581145.html,Walmart,US,USD,$,10.20,https://www.walmart.com/ip/Ancient-Harvest-Organic-Tri-Color-Grains-23-OZ/799561075&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,57.13,http://www.gourmet-foodshop.com/kehe33773.html,GoVets,US,USD,$,59.14,https://www.govets.com/food-and-beverage/pasta-and-rice/ancient-harvest-food-and-beverage-pasta-and-rice-089125180231-270-2019982,Rakuten.com,US,USD,$,66.25,https://www.rakuten.com/shop/etailz/product/175-2019982/?sku=175-2019982&scid=af_feed
089125230004,0089125230004,1806218,,,"Ancient Harvest Organic Supergrain Pasta, 8 OZ","Food, Beverages & Tobacco > Food Items > Pasta & Noodles","Ancient Harvest","Ancient Harvest",,"Organic Corn Flour, Organic Quinoa Flour.","Calcium, Ca 0 MG, Iron, Fe 3.21 MG, Sodium, Na 0 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 7.14 G, Total lipid (fat) 1.79 G, Carbohydrate, by difference 82.14 G, Energy 375 KCAL, Fiber, total dietary 7.1 G, Fatty acids, total trans 0 G, Sugars, total including NLEA 1.79 G",,,All,,,,,"Ancient Harvests Organic Supergrain Pasta Linguine - The Answer To Your Search For An Honest Pasta Foundation To Any Dish. Our Supergrain Pasta Brings Out Your Creative Side With The Satisfying Taste, Texture And Appeal Of Traditional Wheat Noodles Without The Wheat. This Pasta Is Crafted From Organic Corn Flour And Quinoa Flour. Each 8 Oz. Box Of Pasta Is Verified By The Non-gmo Project And Entirely Gluten-free While Being Loaded With 4g Of Protein And Dietary Fiber Per Serving. Our Pasta Is Star-k Kosher Certified And Usda Organic, So You Can Be Sure That What You Get Is The Real Deal. As Weve Grown, Ancient Grains Like Quinoa And Pulses Remain The Foundation Of Everything We Create. Whether Youre Looking For Delicious Plant-based Foods, A Company Thats Founded In Integrity, Or A Community Of People Who Are Working To Change The Way The World Thinks About Food, Youve Come To The Right Place. Welcome To The Ancient Harvest Family.",,https://images.barcodelookup.com/1033/10330333-1.jpg,,,,,Walmart,US,USD,$,3.27,https://www.walmart.com/ip/Ancient-Harvest-Organic-Supergrain-Pasta-8-OZ/29840994&intsrc=CATF_4284,LuckyVitamin.com,US,USD,$,4.73,https://www.luckyvitamin.com/p-970030-ancient-harvest-quinoa-organic-gluten-free-quinoa-supergrain-pasta-linguine-8-oz?site=google_base,UnbeatableSale.com,US,USD,$,38.98,http://www.gourmet-foodshop.com/kehe2286.html,Rakuten.com,US,USD,$,39.53,https://www.rakuten.com/shop/unbeatablesale/product/KEHE2286/?sku=KEHE2286&scid=af_feed,,,,,,
089125501005,0089125501005,089125501005,,,"Ancient Harvest Organic Supergrain Mac and Cheese, 6.5 OZ","Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereal","Ancient Harvest","Ancient Harvest",,,,,,6,,,,0.45,"Ancient Harvests Supergrain Mac And Cheese, Mild Cheddar With Elbows - The Answer To Your Search For A Healthy, Cheesy Treat. Our Supergrain Pasta Brings Out Your Creative Side With The Satisfying Taste, Texture And Appeal Of Traditional Wheat Noodles Without The Wheat. This Recipe Is Crafted With Organic Pasta, An Organic Cheese Sauce Mix And Non-fat Dry Milk. Each 6.5 Oz. Box Of Mac And Cheese Is Verified By The Non-gmo Project And Entirely Gluten-free While Being Loaded With 4g Of Protein And 2g Of Dietary Fiber Per Serving. Our Pasta Is Always Organic, So You Can Be Sure That What You Get Is The Real Deal. See Nutritional Facts Panel For Allergens. Whether Youre Looking For Delicious Plant-based Foods, A Company Thats Founded In Integrity, Or A Community Of People Who Are Working To Change The Way The World Thinks About Food, Youve Come To The Right Place.",,https://images.barcodelookup.com/1727/17275295-1.jpg,,,,,Vitacost.com,US,USD,$,3.52,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,3.41,https://www.walmart.com/ip/Ancient-Harvest-Organic-Supergrain-Mac-And-Cheese-6-5-OZ/29817173&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,41.64,http://www.gourmet-foodshop.com/spdsp8763.html,GoVets,US,USD,$,45.60,https://www.govets.com/food-and-beverage/pasta-and-rice/ancient-harvest-food-and-beverage-pasta-and-rice-089125501005-270-1514108,Rakuten.com,US,USD,$,49.65,https://www.rakuten.com/shop/etailz/product/175-1514108/?sku=175-1514108&scid=af_feed
089125507014,0089125507014,00117547,,B00KOC2MWS,"Quinoa Ancient Harvest Quinoa Mac & Cheese, 6.5 Oz","Food, Beverages & Tobacco > Food Items","Quinoa Corporation","Quinoa Corporation",,"Gluten Free, Organic Pasta (organic Corn Flour, Organic Quinoa Flour), Cheese Sauce Mix (organic Maltodextrin [from Corn], Organic Whey, Organic Cheddar Cheese* [pasteurized Milk, Cheese Cultures, Salt, Enzymes], Organic Corn Starch, Salt, Natural Flavors [from Milk], Sodium Phosphate, Citric Acid, Lactic Acid Powder [lactic Acid, Calcium Lactate]).","Calcium, Ca 81 MG, Iron, Fe 0.97 MG, Vitamin A, IU 135 IU, Vitamin C, total ascorbic acid 0 MG, Protein 5.41 G, Total lipid (fat) 2.7 G, Carbohydrate, by difference 78.38 G, Energy 365 KCAL, Sugars, total including NLEA 5.41 G, Fiber, total dietary 2.7 G, Sodium, Na 568 MG, Cholesterol 7 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 0.68 G",,,,,,,106,"Mac & Cheese, Supergrain, White Cheddar 6.5 oz (185 g) With shells. Organic corn-quinoa. No trans fat. Cooks in minutes. Gluten-free. Taste and texture of traditional mac & cheese. USDA organic. Non GMO. Excellent for use in gluten-free diets. History of Quinoa: Quinoa (keen-wa), known to Bolivians as The Mother Grain, is now being heralded as the supergrain of the future. Ancient Harvest has worked with local, indigenous farming communities for over 30 years to offer delicious authentic foods you can trust. Our ancient grains descend from farms that span the entire length of the Bolivian altiplano (high plains) at the base of the Andes Mountains. Not only do our products deliver a taste your whole family will love, but they are always gluten free, organic, non GMO and delicious. Ancient Harvest understands that the best traditional mac n cheese is rich, creamy and deliciously cheesy. And, eating gluten free doesnt mean you have to compromise on the taste and texture of the mac n cheese you love! Thats why we had our culinary experts pair our supergrain pasta with delicious ooey-gooey cheese. So now you can have it all! Taste the Ancient Harvest difference. Learn more at ancientharvest.com. Always organic. Always gluten free. Always delicious. Certified organic by Quality Assurance International (QAI). Please recycle. Product of USA. 1. Boil 4 cups of water in a medium saucepan. Boil 8-9 minutes, stirring occasionally, or until tender. 2. Drain pasta into a colander. Return to saucepan. 3. Measure 1/4 cup lowfat milk into measuring cup, add cheese and stir until smooth. 4. Add cheese sauce to pasta, stir well and enjoy! Variations: For a richer and creamier flavor add 2 tablespoons of unsalted butter and stir in with the milk and cheese packet. For a reduced fat alternative, substitute 2% lowfat milk with 1% or nonfat milk. Contains: milk. 6.5 oz (185 g) PO Box 279 Gardena, CA 90248.","- Brought to you by Ancient   - High Quality   - 6.5 OZ unit size of measure   - Total of 24 units   - Buy in bulk and save!   ",https://images.barcodelookup.com/1606/16061842-1.jpg,,,,,UnbeatableSale.com,US,USD,$,41.31,http://www.gourmet-foodshop.com/kehe22129.html,Rakuten.com,US,USD,$,49.65,https://www.rakuten.com/shop/etailz/product/175-1515873/?sku=175-1515873&scid=af_feed,Walmart,US,USD,$,49.76,https://www.walmart.com/ip/Quinoa-Ancient-Harvest-Quinoa-Mac-Cheese-6-5-oz/37524236&intsrc=CATF_4284,,,,,,,,,,,,
093709902010,0093709902010,093709902010,,,"(12 Pack) Pamela'S Products - Pasta Meal - Organic - Macaroni and Cheese , 5 Oz","Food, Beverages & Tobacco > Food Items > Prepared Foods","Pamelas Products",Pamela's,,,,,,Oz,,,,"1.75 lb","All of our ingredients are sourced from farmers who grow Non-GMO crops Free from artificial additives, hydrogenated oils and trans fats Made with organic cane sugar, organic butter and organic eggs Gluten Free Certified.",,https://images.barcodelookup.com/8854/88544481-1.jpg,,,,,"Thrive Market",US,USD,$,3.79,https://thrivemarket.com/p/pamelas-mac-n-cheese-pasta,Walmart,US,USD,$,37.50,https://www.walmart.com/ip/12-Pack-Pamela-S-Products-Pasta-Meal-Organic-Macaroni-And-Cheese-5-Oz/692267300&intsrc=CATF_4284,GoVets,US,USD,$,45.53,https://www.govets.com/food-and-beverage/pasta-and-rice/pamela-s-products-food-and-beverage-pasta-and-rice-093709902010-270-2120699,UnbeatableSale.com,US,USD,$,49.78,http://www.gourmet-foodshop.com/gnfi13197.html,Rakuten.com,US,USD,$,49.78,https://www.rakuten.com/shop/unbeatablesale/product/GNFI13197/?sku=GNFI13197&scid=af_feed
093709902041,0093709902041,2120723,,,"Pamelas Products 2120723 5 Oz Organic Creamy Mushroom Pasta Meal - Case of 12","Food, Beverages & Tobacco > Food Items > Pasta & Noodles","Pamelas Products","Pamelas Products",,,,,,,,,,,"Our grocery products are of exceptional quality, prepared accurately and skillfully using careful and artistic presentation. Choose from a huge selection of gourmet food products to treat yourself to a delightful meal. Features Organic Creamy Mushroom Pasta Meal Case of 12 Specifications Capacity: 5 oz.",,https://images.barcodelookup.com/8851/88518356-1.jpg,,,,,UnbeatableSale.com,US,USD,$,43.91,http://www.gourmet-foodshop.com/gnfi12671.html,Rakuten.com,US,USD,$,43.91,https://www.rakuten.com/shop/unbeatablesale/product/GNFI12671/?sku=GNFI12671?scid=af_feed,,,,,,,,,,,,,,,,,,
094922122445,0094922122445,,,,"The Pizza Gourmet, Wood Grilled All Natural White Pizza Crust","Food, Beverages & Tobacco > Food Items > Pasta & Noodles","Georgia Peach Products, Inc.","Georgia Peach Products, Inc.",,"High Gluten Spring Wheat Flour (unbleached And Unbromated), Kosher Salt, Distilled Water, Fresh Yeast, Olive-canola Oil Blend & Love.","Calcium, Ca 36 MG, Iron, Fe 0.64 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 0.01 G, Total lipid (fat) 2.68 G, Carbohydrate, by difference 46.43 G, Energy 250 KCAL, Sugars, total including NLEA 0 G, Fiber, total dietary 1.8 G, Sodium, Na 241 MG, Fatty acids, total trans 0 G",,,,,,,,"The Pizza Gourmet, Wood Grilled All Natural White Pizza Crust. Serving size: 0.25 Shell.",,https://images.barcodelookup.com/3801/38010484-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098308002024,0098308002024,13097138,,,"(3 Pack) Better Than Bouillon Premium Roasted Chicken Base, 8 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces","Better Than Buillon","Better Than Bouillon",,"Roasted Chicken Including Natural Chicken Juices, Salt, Sugar, Corn Syrup Solids, Rendered Chicken Fat, Hydrolyzed Soy Protein, Dried Whey (milk), Flavoring, Disodium Inosinate And Guanylate, Turmeric.","Energy 250 kcal, Protein 16.67 g, Total lipid (fat) 8.33 g, Carbohydrate, by difference 33.33 g, Sugars, total 16.67 g, Sodium, Na 11333 mg",,,,,,,0.88,"Made with Seasoned Roasted Chicken Meat.",,https://images.barcodelookup.com/1032/10324064-1.jpg,,,,,Target,US,USD,$,3.99,https://www.target.com/p/better-than-bouillon-chicken-base-8oz/-/A-13097138&intsrc=CATF_1444,Vitacost.com,US,USD,$,3.99,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,LuckyVitamin.com,US,USD,$,5.85,https://www.luckyvitamin.com/p-543428-better-than-bouillon-chicken-base-8-oz?site=google_base,Walmart,US,USD,$,10.59,https://www.walmart.com/ip/3-Pack-Better-Than-Bouillon-Premium-Roasted-Chicken-Base-8-oz/47225827&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,33.83,http://www.gourmet-foodshop.com/bab79017.html
098308002031,0098308002031,ZRLHMBL5OKVCOJWL,,,"(3 Pack) Better Than Bouillon Premium Roasted Beef Base, 8 Oz","Food, Beverages & Tobacco > Food Items > Soups & Broths","Better Than Bouillon","Better Than Bouillon",,"Roasted Beef With Concentrated Beef Stock, Salt, Hydrolyzed Soy Protein, Sugar, Corn Syrup Solids, Flavoring, Yeast Extract, Dried Whey (milk), Potato Flour, Caramel Color, Corn Oil, Xanthan Gum.","Total lipid (fat) 0 G, Protein 16.67 G, Carbohydrate, by difference 16.67 G, Energy 167 KCAL, Sodium, Na 11333 MG",,,All,,,,0.9,"Roasted Beef Base.",,https://images.barcodelookup.com/1032/10324067-1.jpg,,,,,Target,US,USD,$,3.99,https://www.target.com/p/superior-touch-better-than-bouillon-beef-base-8-oz/-/A-13424147&intsrc=CATF_1444,Vitacost.com,US,USD,$,4.69,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,LuckyVitamin.com,US,USD,$,5.85,https://www.luckyvitamin.com/p-543435-better-than-bouillon-roasted-beef-base-8-oz?site=google_base,Walmart,US,USD,$,10.59,https://www.walmart.com/ip/3-Pack-Better-Than-Bouillon-Premium-Roasted-Beef-Base-8-oz/766360715&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,30.88,http://www.gourmet-foodshop.com/kehe123.html
098308002055,0098308002055,54474277,,,"(2 Pack) Better Than Bouillon Premium Seasoned Vegetable Base, 8 Oz","Food, Beverages & Tobacco > Food Items > Soups & Broths","Better Than Buillon","Better Than Bouillon",,"Vegetables And Concentrated Vegetable Juices (carrot, Celery, Onion, Tomato, Onion*, Potato*, Garlic*), Hydrolyzed Soy Protein, Salt, Yeast Extract, Sugar, Maltodextrin, Soybean Oil, Spice Extractive.","Total lipid (fat) 0 G, Protein 0 G, Carbohydrate, by difference 16.67 G, Energy 167 KCAL, Sodium, Na 12500 MG",,,,,,,0.9,"Seasoned Vegetable BaseOnly 1 tsp. Better Than Bouillon: = One Cube or One 8 oz. Can Broth.",,https://images.barcodelookup.com/1032/10324073-1.jpg,,,,,Vitacost.com,US,USD,$,4.39,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Target,US,USD,$,3.99,https://www.target.com/p/soups-stews-and-broths-better-than-bouillon/-/A-54474277&intsrc=CATF_1444,LuckyVitamin.com,US,USD,$,5.85,https://www.luckyvitamin.com/p-543431-better-than-bouillon-vegetable-base-8-oz?site=google_base,Walmart,US,USD,$,7.22,https://www.walmart.com/ip/2-Pack-Better-Than-Bouillon-Premium-Seasoned-Vegetable-Base-8-oz/637269974&intsrc=CATF_4284,GoVets,US,USD,$,34.23,https://www.govets.com/food-and-beverage/soups-and-sauces/better-than-bouillon-food-and-beverage-soups-and-sauces-098308002055-270-0901728
098308002802,0098308002802,TIZQTZQRBGPUBS9M,,,"Better Than Bouillon Organic Chicken Base, 8 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces","Better Than Bouillon","Better Than Bouillon",,,,,,"8 oz Jar",,,,0.9,"Better Than Bouillon is a great compliment ingredient for any meal.",,https://images.barcodelookup.com/1032/10324091-1.jpg,,,,,"Thrive Market",US,USD,$,5.29,https://thrivemarket.com/p/better-than-bouillon-organic-chicken-base-bouillion,Vitacost.com,US,USD,$,5.49,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,LuckyVitamin.com,US,USD,$,6.86,https://www.luckyvitamin.com/p-543447-better-than-bouillon-chicken-base-organic-8-oz?site=google_base,Walmart,US,USD,$,6.36,https://www.walmart.com/ip/Better-than-Bouillon-Organic-Chicken-Base-8-oz/29825871&intsrc=CATF_4284,"Swanson Health Products",US,USD,$,5.89,https://www.swansonvitamins.com/better-than-bouillon-organic-chicken-base-8-oz-jar
098308227717,0098308227717,098308227717,,,"Better Than Bouillon Reduced Sodium Chicken Base, 8 Oz","Food, Beverages & Tobacco > Food Items > Soups & Broths","Better Than Bouillon","Better Than Bouillon",,"Roasted Chicken Meat With Natural Juices, Salt, Sugar, Maltodextrin, Yeast Extract, Rendered Chicken Fat, Flavorings, Potato Flour, Turmeric.","Energy 250 kcal, Protein 16.67 g, Total lipid (fat) 8.33 g, Carbohydrate, by difference 33.33 g, Fiber, total dietary 0.0 g, Sugars, total 16.67 g, Sodium, Na 8333 mg, Fatty acids, total saturated 0.000 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,0.89,"Better Than Bouillon is a great compliment ingredient for any meal.",,https://images.barcodelookup.com/1032/10324083-1.jpg,,,,,Vitacost.com,US,USD,$,4.81,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,LuckyVitamin.com,US,USD,$,6.16,https://www.luckyvitamin.com/p-543426-better-than-bouillon-chicken-base-reduced-sodium-8-oz?site=google_base,Walmart,US,USD,$,6.01,https://www.walmart.com/ip/Better-than-Bouillon-Reduced-Sodium-Chicken-Base-8-oz/29826615&intsrc=CATF_4284,Rakuten.com,US,USD,$,34.40,https://www.rakuten.com/shop/unbeatablesale/product/BNGLA21355/?sku=BNGLA21355&scid=af_feed,UnbeatableSale.com,US,USD,$,36.02,http://www.gourmet-foodshop.com/bngla21355.html
611443340013,0611443340013,1791145,,,"(6 Pack) Kitchen Basics All Natural Original Chicken Stock, 32 Fl Oz","Food, Beverages & Tobacco > Food Items","Kitchen Basics,Inc","Kitchen Basics,Inc",,"Chicken Stock, Natural Chicken Flavor, Sea Salt, Honey, Cooked Vegetable Stock (celery, Carrot, Onion), Spice And Herbs (black Pepper, Bay Leaf, Thyme) & Natural Flavor.","Energy 12 kcal, Protein 2.08 g, Total lipid (fat) 0.21 g, Carbohydrate, by difference 0.42 g, Fiber, total dietary 0.0 g, Sugars, total 0.42 g, Calcium, Ca 0 mg, Iron, Fe 0.00 mg, Potassium, K 171 mg, Sodium, Na 175 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 0.000 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,,"Looking for a delicious, yet healthy alternative to chicken broth? Kitchen Basics Original Chicken Stock is inspired by homemade chicken stock, providing an all-natural, robust flavor that is certified heart-healthy by the American Heart Association. Our gluten-free, no MSG added chicken stock is made by slow-simmering chicken and vegetables with aromatic herbs and spices. Whether youre cooking up a warm bowl of chicken noodle soup or looking to infuse flavor into your pasta, this rich, hearty chicken stock gets the job done.",,https://images.barcodelookup.com/2668/26685341-1.jpg,,,,,Target,US,USD,$,2.59,https://www.target.com/p/kitchen-basics-stock-chicken-32-oz/-/A-12992588&intsrc=CATF_1444,GoVets,US,USD,$,12.53,https://www.govets.com/food-and-beverage/undefined/kitchen-basics-undefined-undefined-611443340013-270-1007640,Walmart,US,USD,$,17.97,https://www.walmart.com/ip/6-pack-Kitchen-Basics-All-Natural-Original-Chicken-Stock-32-fl-oz/689320568&intsrc=CATF_4284,Rakuten.com,US,USD,$,23.85,https://www.rakuten.com/shop/shopjadas/product/ItemID163690/?sku=ItemID163690&scid=af_feed,UnbeatableSale.com,US,USD,$,35.84,http://www.gourmet-foodshop.com/bngla21951.html
611443340112,0611443340112,3006105,,,"(3 Pack) Kitchen Basics All Natural Original Beef Stock, 32 Fl Oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Flour",SpectrumSuperStore,SpectrumSuperStore,,"Beef Stock, Sea Salt, Honey, Cooked Vegetables (celery, Carrot, Onion), Caramelized Sugar Syrup, Natural Flavor, Beef Extract, Mushroom Juice Concentrate, Tomato Powder, And Spice And Herbs (black Pepper, Bay Leaf, Thyme).","Energy 12 kcal, Protein 2.08 g, Total lipid (fat) 0.00 g, Carbohydrate, by difference 0.42 g, Fiber, total dietary 0.0 g, Sugars, total 0.42 g, Calcium, Ca 0 mg, Iron, Fe 0.00 mg, Potassium, K 29 mg, Sodium, Na 167 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 0.000 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,,"Kitchen Basics Original Beef Stock. For cooking. All natural which is minimally processed with no artificial ingredients. Heart healthy product with no MSG added. Good source of protein. Free from gluten. Cooking stock is a central ingredient for soups, sauces and marinades. It is used by many to flavor vegetables, potatoes and rice dishes.",,https://images.barcodelookup.com/3146/31467228-1.jpg,,,,,Target,US,USD,$,2.59,https://www.target.com/p/kitchen-basics-beef-stock-32-oz/-/A-12992452&intsrc=CATF_1444,Vitacost.com,US,USD,$,2.99,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,9.26,https://www.walmart.com/ip/3-Pack-Kitchen-Basics-All-Natural-Original-Beef-Stock-32-fl-oz/47234076&intsrc=CATF_4284,GoVets,US,USD,$,12.53,https://www.govets.com/food-and-beverage/undefined/kitchen-basics-undefined-undefined-611443340112-270-0444703,UnbeatableSale.com,US,USD,$,52.13,http://www.gourmet-foodshop.com/spdsp485.html
611443340211,0611443340211,15993,,,"Kitchen Basics - 32-Oz. Unsalted Vegetable Stock - Set of 2","Food, Beverages & Tobacco > Food Items","Kitchen Basics","Kitchen Basics",,"Vegetable Stock (carrot, Mushroom, Tomato, Onion, Celery, And Red Bell Pepper), Natural Flavor, And Spice And Herbs (bay Leaf, Thyme, Black Pepper).","Energy 10 kcal, Protein 0.00 g, Total lipid (fat) 0.00 g, Carbohydrate, by difference 2.50 g, Fiber, total dietary 0.0 g, Sugars, total 1.67 g, Calcium, Ca 0 mg, Iron, Fe 0.00 mg, Potassium, K 42 mg, Sodium, Na 88 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 208 IU, Fatty acids, total saturated 0.000 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,,,,,9.23lb,"32-Oz. Unsalted Vegetable Stock - Set of 2. Keep your pantry stocked and ready for a delicious meal with these boxes of unsalted vegetable stock that's gluten-free. Note: Product packaging may vary.Fulfilled by BoxedIncludes two 32-oz. boxes of.",,https://images.barcodelookup.com/2664/26641575-1.jpg,,,,,Target,US,USD,$,2.59,https://www.target.com/p/kitchen-basics-vegetable-stock-32-oz/-/A-12992444&intsrc=CATF_1444,zulily,US,USD,$,6.79,https%3A%2F%2Fwww.zulily.com%2Fp%2F-82094066.html&intsrc=CATF_4657&subid1=,Walmart,US,USD,$,6.29,https://www.walmart.com/ip/2-Pack-Kitchen-Basics-Unsalted-Vegetable-Stock-32-fl-oz/47238693&intsrc=CATF_4284,GoVets,US,USD,$,12.53,https://www.govets.com/food-and-beverage/undefined/kitchen-basics-undefined-undefined-611443340211-270-0450221,UnbeatableSale.com,US,USD,$,41.50,http://www.gourmet-foodshop.com/kehe921.html
611443340266,0611443340266,58157,,,"Kitchen Basics Broths - Turkey Stock 32-Oz. Carton - Set of 2","Food, Beverages & Tobacco > Food Items","Kitchen Basics","Kitchen Basics",,"Turkey Stock, Chicken Stock, Vegetable Stock (carrot, Onion, Celery, Mushroom), Sea Salt, Honey, Natural Flavor, Salt, And Spice And Herbs (black Pepper, Sage, Thyme).","Total lipid (fat) 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Vitamin A, IU 208 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 1.25 G, Energy 8 KCAL, Potassium, K 48 MG, Sodium, Na 183 MG, Fatty acids, total trans 0 G, Carbohydrate, by difference 0.42 G, Sugars, total including NLEA 0.42 G",,,All,,,,12.84lb,"Turkey Stock 32-Oz. Carton - Set of 2. Add delicious flavor to your favorite dishes with this stock that's made by simmering top-quality herbs and spices with veggies and turkey. Fulfilled by BoxedIncludes two 32-oz. cartonsShipping note: Free shipping.",,https://images.barcodelookup.com/1837/18379970-1.jpg,,,,,Target,US,USD,$,3.09,https://www.target.com/p/kitchen-basics-original-turkey-stock-32oz/-/A-52173052&intsrc=CATF_1444,Walmart,US,USD,$,3.09,https://www.walmart.com/ip/Kitchen-Basics-Original-Turkey-Stock-32-fl-oz/29947137&intsrc=CATF_4284,zulily,US,USD,$,5.79,https%3A%2F%2Fwww.zulily.com%2Fp%2F-93086620.html&intsrc=CATF_4657&subid1=,UnbeatableSale.com,US,USD,$,41.50,http://www.gourmet-foodshop.com/kehe920.html,GoVets,US,USD,$,52.46,https://www.govets.com/food-and-beverage/soups-and-sauces/kitchen-basics-inc-food-and-beverage-soups-and-sauces-611443340266-270-0484048
